antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
AGUA,ACUCAR,0.3020598483295757,0.7087517934002869,0.21689895470383275,0.7180661577608143,1.0131419270430921,0.002813495486027301,1.0330374114953722
CAFE,ACUCAR,0.6382455421192867,0.7087517934002869,0.5072248411559745,0.7947174052665381,1.121291561681735,0.054867168549191714,1.4187671730176081
ACUCAR,CAFE,0.7087517934002869,0.6382455421192867,0.5072248411559745,0.7156593406593407,1.1212915616817352,0.054867168549191714,1.2722572238510108
ACUCAR,CAFE COM LEITE,0.7087517934002869,0.4964644394343103,0.38230170116827217,0.5394013880855986,1.08648544636996,0.03043163935973664,1.0932198828668371
CAFE COM LEITE,ACUCAR,0.4964644394343103,0.7087517934002869,0.38230170116827217,0.7700485086180204,1.08648544636996,0.03043163935973664,1.2665636776232585
MARGARINA COM OU SEM SAL,ACUCAR,0.4606989137118262,0.7087517934002869,0.3738983398237344,0.8115893671449227,1.14509673866399,0.04737715851291352,1.5458161898099292
ACUCAR,MARGARINA COM OU SEM SAL,0.7087517934002869,0.4606989137118262,0.3738983398237344,0.5275448235974552,1.1450967386639903,0.04737715851291352,1.141486247213163
PAO FRANCES,ACUCAR,0.3747694199631072,0.7087517934002869,0.2929903668784587,0.7817883511074651,1.103049556117213,0.02737186836802119,1.334705127237031
AGUA,CAFE COM LEITE,0.3020598483295757,0.4964644394343103,0.16371182619389218,0.5419847328244275,1.0916889303128834,0.013749852917336575,1.099385973901756
MARGARINA COM OU SEM SAL,CAFE,0.4606989137118262,0.6382455421192867,0.31287149005943843,0.679123568012457,1.0640474914363447,0.018832462123667404,1.1273949153571903
PAO FRANCES,CAFE,0.3747694199631072,0.6382455421192867,0.25937692150030744,0.6920973475526387,1.0843747458925255,0.020182009886223456,1.1748988032591192
MARGARINA COM OU SEM SAL,CAFE COM LEITE,0.4606989137118262,0.4964644394343103,0.275158844025415,0.5972639305972639,1.2030346650362476,0.04643821608147755,1.2502867232935972
CAFE COM LEITE,MARGARINA COM OU SEM SAL,0.4964644394343103,0.4606989137118262,0.275158844025415,0.5542367633398699,1.2030346650362476,0.04643821608147755,1.2098375144816196
PAO FRANCES,CAFE COM LEITE,0.3747694199631072,0.4964644394343103,0.21300471408075425,0.5683620453923981,1.1448192463492664,0.026945024081648616,1.166569239777464
MARGARINA COM OU SEM SAL,PAO FRANCES,0.4606989137118262,0.3747694199631072,0.2943226070916171,0.6388610833055277,1.7046777278904401,0.12166674242220243,1.7312744518360648
PAO FRANCES,MARGARINA COM OU SEM SAL,0.3747694199631072,0.4606989137118262,0.2943226070916171,0.7853431774678697,1.70467772789044,0.12166674242220243,2.512387353574332
"AGUA, CAFE",ACUCAR,0.19204755072760812,0.7087517934002869,0.1523365443738471,0.7932230522945571,1.1191831324884745,0.016222498377522265,1.4085139075299675
"AGUA, ACUCAR",CAFE,0.21689895470383275,0.6382455421192867,0.1523365443738471,0.7023387668320341,1.1004209516292531,0.01390175344379277,1.2153227144516348
"AGUA, ACUCAR",CAFE COM LEITE,0.21689895470383275,0.4964644394343103,0.1290223406435745,0.5948499881880464,1.198172398542462,0.021339722682648332,1.242837334037647
"AGUA, ACUCAR",MARGARINA COM OU SEM SAL,0.21689895470383275,0.4606989137118262,0.10873129739700758,0.5012993149066856,1.0881278422554639,0.008806184579721238,1.081412362983344
"CAFE, ACUCAR",MARGARINA COM OU SEM SAL,0.5072248411559745,0.4606989137118262,0.26619184259069484,0.5248004848974644,1.1391398357534108,0.032513909262483764,1.1348940164044712
"MARGARINA COM OU SEM SAL, ACUCAR",CAFE,0.3738983398237344,0.6382455421192867,0.26619184259069484,0.7119364122242018,1.1154584955818498,0.02755289399239419,1.2558145952214868
MARGARINA COM OU SEM SAL,"CAFE, ACUCAR",0.4606989137118262,0.5072248411559745,0.26619184259069484,0.5778000222444667,1.1391398357534108,0.032513909262483764,1.16716055141376
"ACUCAR, PAO FRANCES",CAFE,0.2929903668784587,0.6382455421192867,0.2157204345152695,0.7362714235746765,1.15358647258216,0.02872063897119892,1.3716923011683808
