antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"MARGARINA COM OU SEM SAL, CAFE",PAO FRANCES,0.30250990752972257,0.36856010568031705,0.24438573315719947,0.8078602620087337,2.1919362664538045,0.13289264966870198,3.2863576318001697
"PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.2906208718626156,0.3751651254953765,0.24438573315719947,0.8409090909090909,2.2414372599231753,0.13535491729328555,3.9275334968862055
"MARGARINA COM OU SEM SAL, CAFE COM LEITE",PAO FRANCES,0.17305151915455746,0.36856010568031705,0.13606340819022458,0.7862595419847329,2.1333278612273934,0.07228352200248148,2.954236648424232
"CAFE COM LEITE, PAO FRANCES",MARGARINA COM OU SEM SAL,0.14663143989431968,0.3751651254953765,0.13606340819022458,0.9279279279279281,2.4733853571881745,0.08105240564070439,8.669583883751672
"MARGARINA COM OU SEM SAL, ACUCAR, PAO FRANCES",CAFE,0.22060766182298547,0.7569352708058125,0.18494055482166447,0.8383233532934132,1.1075231735481916,0.017954834577845857,1.5034003620529381
"MARGARINA COM OU SEM SAL, PAO FRANCES, CAFE",ACUCAR,0.24438573315719947,0.6816380449141347,0.18494055482166447,0.7567567567567568,1.1102032264822963,0.018357941467483596,1.3088213709085574
"ACUCAR, PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.2192866578599736,0.3751651254953765,0.18494055482166447,0.8433734939759036,2.248006108942813,0.10267184830616578,3.9893303526064408
ACUCAR,ARROZ BRANCO,0.3543814432989691,0.7989690721649485,0.28737113402061853,0.8109090909090908,1.0149442815249266,0.004231321075565897,1.0631443298969063
CAFE,ACUCAR,0.28865979381443296,0.3543814432989691,0.2036082474226804,0.7053571428571429,1.9903896103896104,0.10131257306833882,2.191190253045923
ACUCAR,FEIJAO PRETO,0.3543814432989691,0.9149484536082474,0.3247422680412371,0.9163636363636364,1.0015467349551856,0.0005015145073865579,1.016920663379651
AGUA,ARROZ BRANCO,0.14304123711340205,0.7989690721649485,0.12757731958762886,0.8918918918918919,1.116303400174368,0.013291795089807629,1.8595360824742262
AGUA,FEIJAO PRETO,0.14304123711340205,0.9149484536082474,0.1327319587628866,0.927927927927928,1.0141860170029184,0.001856600063768754,1.1800902061855685
ARROZ,FEIJAO PRETO,0.22422680412371135,0.9149484536082474,0.21391752577319587,0.9540229885057471,1.0427068156062813,0.008761558082686777,1.849871134020617
AZEITE DE OLIVA,ARROZ BRANCO,0.18556701030927836,0.7989690721649485,0.1713917525773196,0.923611111111111,1.1560035842293905,0.023129450526092027,2.631677600749763
BIFE,ARROZ BRANCO,0.1559278350515464,0.7989690721649485,0.13144329896907217,0.8429752066115703,1.0550786456944814,0.006861781273249018,1.2802495930548023
CAFE,ARROZ BRANCO,0.28865979381443296,0.7989690721649485,0.23195876288659795,0.8035714285714287,1.0057603686635945,0.0013285152513551057,1.0234301780693538
CARNE BOVINA,ARROZ BRANCO,0.45618556701030927,0.7989690721649485,0.3711340206185567,0.8135593220338984,1.0182613449972662,0.006655861409288977,1.0782567947516402
ARROZ BRANCO,FEIJAO PRETO,0.7989690721649485,0.9149484536082474,0.759020618556701,0.95,1.0383098591549296,0.028005101498565166,1.7010309278350506
FEIJAO PRETO,ARROZ BRANCO,0.9149484536082474,0.7989690721649485,0.759020618556701,0.8295774647887324,1.0383098591549296,0.028005101498565166,1.1796029649825337
FRANGO EM PEDACOS,ARROZ BRANCO,0.2860824742268041,0.7989690721649485,0.2422680412371134,0.8468468468468469,1.0599244405696018,0.013696992241470946,1.3126137052759246
MACARRAO,ARROZ BRANCO,0.1327319587628866,0.7989690721649485,0.11082474226804123,0.8349514563106796,1.0450360162856247,0.004776012328621515,1.2180109157064882
"SALADA OU VERDURA CRUA, EXCETO DE FRUTA",ARROZ BRANCO,0.19845360824742267,0.7989690721649485,0.16108247422680413,0.8116883116883118,1.0159195643066612,0.002524178977574676,1.0675435478137223
AZEITE DE OLIVA,FEIJAO PRETO,0.18556701030927836,0.9149484536082474,0.1791237113402062,0.9652777777777778,1.0550078247261345,0.009339462217026251,2.449484536082476
BIFE,FEIJAO PRETO,0.1559278350515464,0.9149484536082474,0.14432989690721648,0.9256198347107437,1.0116633686416017,0.0016639653523222442,1.143470790378006
CAFE,FEIJAO PRETO,0.28865979381443296,0.9149484536082474,0.2667525773195876,0.9241071428571429,1.0100100603621731,0.0026437453501966246,1.1206791995148586
CARNE BOVINA,FEIJAO PRETO,0.45618556701030927,0.9149484536082474,0.43170103092783507,0.9463276836158193,1.0342961725153181,0.01431475183335107,1.5846446011937096
OVO DE GALINHA,FEIJAO PRETO,0.11082474226804123,0.9149484536082474,0.10309278350515463,0.9302325581395349,1.0167048804454635,0.0016938569454777314,1.2190721649484537
SALADA DE TOMATE,FEIJAO PRETO,0.12242268041237113,0.9149484536082474,0.11211340206185567,0.9157894736842106,1.0009191994069682,0.0001029599319800345,1.009987113402063
"SALADA OU VERDURA CRUA, EXCETO DE FRUTA",FEIJAO PRETO,0.19845360824742267,0.9149484536082474,0.18170103092783504,0.9155844155844156,1.0006950795683192,0.00012620894887874212,1.0075337034099927
"ACUCAR, CAFE",ARROZ BRANCO,0.2036082474226804,0.7989690721649485,0.17010309278350516,0.8354430379746836,1.0456512862392813,0.007426400255074933,1.2216494845360824
"ARROZ BRANCO, CAFE",ACUCAR,0.23195876288659795,0.3543814432989691,0.17010309278350516,0.7333333333333333,2.0693333333333332,0.08790121160590923,2.4210695876288653
"ACUCAR, CARNE BOVINA",ARROZ BRANCO,0.15721649484536082,0.7989690721649485,0.13015463917525774,0.8278688524590164,1.0361713379164463,0.004543522159634411,1.1678939617083945
"ACUCAR, FRANGO EM PEDACOS",ARROZ BRANCO,0.1211340206185567,0.7989690721649485,0.10695876288659793,0.8829787234042553,1.1051475634866164,0.010176426825379947,1.7179006560449854
"ACUCAR, CAFE",FEIJAO PRETO,0.2036082474226804,0.9149484536082474,0.18814432989690721,0.9240506329113924,1.009948297379212,0.0018532787756403435,1.1198453608247432
"FEIJAO PRETO, CAFE",ACUCAR,0.2667525773195876,0.3543814432989691,0.18814432989690721,0.7053140096618358,1.9902678963548528,0.0936121665426719,2.190869528477269
"ACUCAR, CARNE BOVINA",FEIJAO PRETO,0.15721649484536082,0.9149484536082474,0.1481958762886598,0.9426229508196722,1.0302470561071346,0.004350887448187901,1.4823269513991182
"ACUCAR, FRANGO EM PEDACOS",FEIJAO PRETO,0.1211340206185567,0.9149484536082474,0.11597938144329897,0.9574468085106383,1.0464489062031765,0.005147996599000962,1.9987113402061887
"AGUA, ARROZ BRANCO",FEIJAO PRETO,0.12757731958762886,0.9149484536082474,0.1211340206185567,0.9494949494949496,1.0377578602930717,0.004407349346370507,1.6840206185567057
"AGUA, FEIJAO PRETO",ARROZ BRANCO,0.1327319587628866,0.7989690721649485,0.1211340206185567,0.912621359223301,1.1422486689633573,0.015085290679136984,2.300687285223368
"ARROZ, CARNE BOVINA",FEIJAO PRETO,0.10309278350515463,0.9149484536082474,0.10309278350515463,1.0,1.0929577464788733,0.00876820065894357,inf
