antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"ACUCAR, BOLACHA SALGADA",AGUA,0.12018779342723004,0.8093896713615023,0.10234741784037558,0.8515625,1.0521044808584687,0.005068659216645732,1.2841116876698793
"AGUA, ACUCAR",CAFE,0.6384976525821596,0.5737089201877934,0.4215962441314554,0.6602941176470588,1.1509218253586213,0.05528444532610377,1.254882832347621
"AGUA, CAFE",ACUCAR,0.48262910798122066,0.7924882629107981,0.4215962441314554,0.8735408560311284,1.1022760801814595,0.03911834071722986,1.6409389671361505
"ACUCAR, CAFE",AGUA,0.5014084507042254,0.8093896713615023,0.4215962441314554,0.8408239700374532,1.0388370395474336,0.01576142299808242,1.19748135874068
"AGUA, ACUCAR",CAFE COM LEITE,0.6384976525821596,0.5887323943661972,0.40751173708920185,0.638235294117647,1.084083872783563,0.03160748528731072,1.1368372838657963
"AGUA, CAFE COM LEITE",ACUCAR,0.47417840375586856,0.7924882629107981,0.40751173708920185,0.8594059405940593,1.084439960583736,0.0317309175868985,1.475963763803477
"AGUA, CUSCUZ",ACUCAR,0.17652582159624414,0.7924882629107981,0.14460093896713616,0.8191489361702128,1.033641726328527,0.004706297251427183,1.147417840375587
"ACUCAR, CUSCUZ",AGUA,0.1596244131455399,0.8093896713615023,0.14460093896713616,0.9058823529411766,1.1192165961512217,0.015402587669994944,2.0252347417840406
"AGUA, MARGARINA COM OU SEM SAL",ACUCAR,0.38685446009389673,0.7924882629107981,0.336150234741784,0.8689320388349514,1.096460451847421,0.029572615662677104,1.583237697791688
"AGUA, PAO DE SAL",ACUCAR,0.1511737089201878,0.7924882629107981,0.1323943661971831,0.8757763975155278,1.1050969944953046,0.012590976217240826,1.6704694835680736
"AGUA, PAO FRANCES",ACUCAR,0.2516431924882629,0.7924882629107981,0.21784037558685446,0.8656716417910448,1.092346325245809,0.01841609909850339,1.544809598330726
"ACUCAR, BANANA OURO",CAFE COM LEITE,0.15868544600938966,0.5887323943661972,0.1136150234741784,0.7159763313609467,1.2161320460915603,0.020191760894002514,1.4480046948356808
"CAFE COM LEITE, BANANA OURO",ACUCAR,0.14272300469483568,0.7924882629107981,0.1136150234741784,0.7960526315789473,1.0044976926914442,0.0005087174061583905,1.017476904437377
"MARGARINA COM OU SEM SAL, BANANA OURO",ACUCAR,0.12300469483568074,0.7924882629107981,0.10140845070422536,0.8244274809160306,1.0403024492601571,0.003928673764023907,1.181914676464585
"ACUCAR, BANANA OURO",MARGARINA COM OU SEM SAL,0.15868544600938966,0.4892018779342723,0.10140845070422536,0.6390532544378699,1.3063180728912311,0.023779232515594356,1.4151620103132458
"BISCOITO SALGADO, ACUCAR",CAFE COM LEITE,0.16338028169014085,0.5887323943661972,0.1136150234741784,0.6954022988505747,1.1811857229280096,0.017427759042518018,1.3501993090619187
"BISCOITO SALGADO, CAFE COM LEITE",ACUCAR,0.12488262910798122,0.7924882629107981,0.1136150234741784,0.9097744360902256,1.1479973630759364,0.0146470056646609,2.2999217527386544
"CAFE COM LEITE, CAFE",ACUCAR,0.26854460093896715,0.7924882629107981,0.2460093896713615,0.916083916083916,1.1559589699400126,0.033190945359165946,2.472848200312988
"CAFE, CUSCUZ",ACUCAR,0.1295774647887324,0.7924882629107981,0.10985915492957747,0.8478260869565218,1.0698279414794973,0.007170534946769835,1.3636485580147562
"MARGARINA COM OU SEM SAL, ACUCAR",CAFE,0.4262910798122066,0.5737089201877934,0.27887323943661974,0.6541850220264317,1.1402734017318328,0.03430624435187024,1.2327143327053616
"MARGARINA COM OU SEM SAL, CAFE",ACUCAR,0.3089201877934272,0.7924882629107981,0.27887323943661974,0.9027355623100305,1.1391153718722542,0.03405761643412905,2.133480046948359
"PAO DE SAL, ACUCAR",CAFE,0.1643192488262911,0.5737089201877934,0.107981220657277,0.6571428571428571,1.1454290390460604,0.013709801847076195,1.2433489827856026
"PAO DE SAL, CAFE",ACUCAR,0.11549295774647887,0.7924882629107981,0.107981220657277,0.934959349593496,1.1797769044041153,0.016454407194339757,3.190492957746484
"PAO FRANCES, CAFE",ACUCAR,0.20938967136150236,0.7924882629107981,0.18873239436619718,0.9013452914798206,1.1373610609312903,0.022793537437457295,2.103414425949636
"ACUCAR, CUSCUZ",CAFE COM LEITE,0.1596244131455399,0.5887323943661972,0.10328638497652583,0.6470588235294118,1.0990712074303406,0.009310322026053044,1.1652582159624414
"CAFE COM LEITE, CUSCUZ",ACUCAR,0.12488262910798122,0.7924882629107981,0.10328638497652583,0.8270676691729324,1.0436339664326695,0.004318367167008327,1.199959175341907
"MARGARINA COM OU SEM SAL, ACUCAR",CAFE COM LEITE,0.4262910798122066,0.5887323943661972,0.3023474178403756,0.7092511013215859,1.2047088084648947,0.05137604972558357,1.4145113102859581
"MARGARINA COM OU SEM SAL, CAFE COM LEITE",ACUCAR,0.336150234741784,0.7924882629107981,0.3023474178403756,0.899441340782123,1.1349585639016126,0.03595230223280216,2.063588941053732
"PAO DE SAL, ACUCAR",CAFE COM LEITE,0.1643192488262911,0.5887323943661972,0.12112676056338029,0.7371428571428571,1.2520847573479152,0.024386695761422994,1.5646050214329452
"CAFE COM LEITE, PAO FRANCES",ACUCAR,0.22347417840375586,0.7924882629107981,0.2,0.8949579831932774,1.1293012465649768,0.022899336551389732,1.9755117370892028
"PAO DE SAL, ACUCAR",MARGARINA COM OU SEM SAL,0.1643192488262911,0.4892018779342723,0.1352112676056338,0.8228571428571427,1.6820400329037564,0.05482598249906322,2.8835377858549127
"MARGARINA COM OU SEM SAL, PAO DE SAL",ACUCAR,0.14460093896713616,0.7924882629107981,0.1352112676056338,0.9350649350649349,1.1799101372561087,0.020616720668297714,3.1956807511737026
"MARGARINA COM OU SEM SAL, PAO FRANCES",ACUCAR,0.27699530516431925,0.7924882629107981,0.2431924882629108,0.8779661016949152,1.1078600690818539,0.023676960038792993,1.7004434011476257
"ACUCAR, PAO FRANCES",MARGARINA COM OU SEM SAL,0.2892018779342723,0.4892018779342723,0.2431924882629108,0.8409090909090908,1.7189408480195427,0.10171438647534659,3.2107310529845727
"AGUA, BANANA OURO",CAFE COM LEITE,0.168075117370892,0.5887323943661972,0.11737089201877934,0.6983240223463688,1.1861484590093825,0.01841962573563448,1.3632759520083468
"CAFE COM LEITE, BANANA OURO",AGUA,0.14272300469483568,0.8093896713615023,0.11737089201877934,0.8223684210526316,1.016035230186836,0.0018523661531001517,1.0730655538167282
"AGUA, CUSCUZ",CAFE,0.17652582159624414,0.5737089201877934,0.11830985915492957,0.6702127659574467,1.1682104676672354,0.017035420661685285,1.292624564591852
"CAFE, CUSCUZ",AGUA,0.1295774647887324,0.8093896713615023,0.11830985915492957,0.9130434782608696,1.1280641581761326,0.013431197513720822,2.192018779342725
"AGUA, MARGARINA COM OU SEM SAL",CAFE,0.38685446009389673,0.5737089201877934,0.2563380281690141,0.6626213592233009,1.1549783102664737,0.034396173598712776,1.2635390279325833
"MARGARINA COM OU SEM SAL, CAFE",AGUA,0.3089201877934272,0.8093896713615023,0.2563380281690141,0.8297872340425532,1.0252011650293726,0.00630121889395846,1.1198356807511738
"AGUA, PAO FRANCES",CAFE,0.2516431924882629,0.5737089201877934,0.16619718309859155,0.6604477611940299,1.1511896328504778,0.02182723886354121,1.2554506526337517
"AGUA, CUSCUZ",CAFE COM LEITE,0.17652582159624414,0.5887323943661972,0.11267605633802817,0.6382978723404256,1.0841901659370865,0.008749586722211197,1.1370339685169844
"CAFE COM LEITE, CUSCUZ",AGUA,0.12488262910798122,0.8093896713615023,0.11267605633802817,0.9022556390977444,1.114735795404986,0.01159734620555887,1.9500902853015545
"AGUA, MARGARINA COM OU SEM SAL",CAFE COM LEITE,0.38685446009389673,0.5887323943661972,0.26103286384976526,0.674757281553398,1.1461188275189296,0.03327911128744296,1.2644944292621396
"AGUA, PAO DE SAL",CAFE COM LEITE,0.1511737089201878,0.5887323943661972,0.10516431924882629,0.6956521739130433,1.1816101518618678,0.016163459631025584,1.3513078470824944
"AGUA, PAO FRANCES",CAFE COM LEITE,0.2516431924882629,0.5887323943661972,0.1643192488262911,0.6529850746268657,1.1091373277154897,0.016168749586722236,1.1851582613963352
"AGUA, PAO DE SAL",MARGARINA COM OU SEM SAL,0.1511737089201878,0.4892018779342723,0.11924882629107982,0.7888198757763975,1.612462893861542,0.045294363993034895,2.418779342723004
"MARGARINA COM OU SEM SAL, PAO DE SAL",AGUA,0.14460093896713616,0.8093896713615023,0.11924882629107982,0.8246753246753247,1.018885406936451,0.0022103198219048242,1.0871848374195794
"AGUA, PAO FRANCES",MARGARINA COM OU SEM SAL,0.2516431924882629,0.4892018779342723,0.20938967136150236,0.8320895522388061,1.7009124244420892,0.08628534902686859,3.042086593635892
"CAFE COM LEITE, CAFE",MARGARINA COM OU SEM SAL,0.26854460093896715,0.4892018779342723,0.17464788732394365,0.6503496503496503,1.3294095539776922,0.04327536423549119,1.460882629107981
"MARGARINA COM OU SEM SAL, PAO FRANCES",CAFE,0.27699530516431925,0.5737089201877934,0.1784037558685446,0.6440677966101694,1.1226386307525866,0.01948907844563469,1.197674938520009
"PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.20938967136150236,0.4892018779342723,0.1784037558685446,0.8520179372197308,1.7416489503627897,0.07596993541845753,3.451757006686582
"MARGARINA COM OU SEM SAL, PAO DE SAL",CAFE COM LEITE,0.14460093896713616,0.5887323943661972,0.10704225352112676,0.7402597402597402,1.2573789846517118,0.021910996495404345,1.5833802816901403
