antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
FRANGO EM PEDACOS,FARINHA DE MANDIOCA,0.32158590308370044,0.5844346549192364,0.2055800293685756,0.639269406392694,1.0938252908377504,0.01763408307296213,1.1520102604137623
MACARRAO,FARINHA DE MANDIOCA,0.1894273127753304,0.5844346549192364,0.13362701908957417,0.7054263565891473,1.207023489540727,0.022919132915445686,1.4107349872478554
PEIXE DE AGUA DOCE,FARINHA DE MANDIOCA,0.2011747430249633,0.5844346549192364,0.1527165932452276,0.7591240875912408,1.2989032755015955,0.03514310172696711,1.7252258265474123
"AGUA, ACAI",FARINHA DE MANDIOCA,0.16886930983847284,0.5844346549192364,0.15418502202643172,0.9130434782608695,1.5622678610443521,0.05549194520453424,4.7790014684287785
"ACAI, FARINHA DE MANDIOCA",AGUA,0.18502202643171806,0.7180616740088106,0.15418502202643172,0.8333333333333334,1.1605316973415134,0.021327795998369842,1.6916299559471368
"ACUCAR, ARROZ",AGUA,0.13069016152716592,0.7180616740088106,0.10866372980910426,0.8314606741573034,1.157923760942993,0.014820133646425634,1.672834067547724
"ACUCAR, ARROZ BRANCO",AGUA,0.21292217327459617,0.7180616740088106,0.1776798825256975,0.8344827586206897,1.1621324307171568,0.02478863035054693,1.7033773861967694
"ACUCAR, CAFE",AGUA,0.1512481644640235,0.7180616740088106,0.13656387665198239,0.9029126213592232,1.2574304604205133,0.02795836648618577,2.903964757709249
"AGUA, ACUCAR",FARINHA DE MANDIOCA,0.30983847283406757,0.5844346549192364,0.2305433186490455,0.7440758293838862,1.273154873895544,0.049462977697564026,1.6237831076303906
"ACUCAR, FARINHA DE MANDIOCA",AGUA,0.2687224669603524,0.7180616740088106,0.2305433186490455,0.8579234972677596,1.1947768949679842,0.03758401417971757,1.9844120637072187
"ACUCAR, FEIJAO PRETO",AGUA,0.20851688693098386,0.7180616740088106,0.17033773861967694,0.8169014084507041,1.1376479737319622,0.020609753730908786,1.539817011182649
"ACUCAR, FRANGO EM PEDACOS",AGUA,0.13215859030837004,0.7180616740088106,0.11894273127753303,0.8999999999999999,1.2533742331288342,0.024044712686060274,2.8193832599118913
"ACUCAR, ARROZ",FARINHA DE MANDIOCA,0.13069016152716592,0.5844346549192364,0.10425844346549193,0.7977528089887641,1.3649991530687144,0.02787858401202345,2.0547397617882206
"ACUCAR, ARROZ BRANCO",FARINHA DE MANDIOCA,0.21292217327459617,0.5844346549192364,0.14537444933920704,0.6827586206896552,1.1682377404262694,0.020935352476814564,1.3099342399284941
